x,y,z,qw,qx,qy,qz,k11,k12,k13,k21,k22,k23,k31,k32,k33,d11,d12,d13,d21,d22,d23,d31,d32,d33
0.27211071,0.68127107,0.24571669,0.50570056,-0.49979718,0.49544090,0.49900706,97.93776978,15.69814608,-24.67142992,15.69814608,11.92547514,-3.39197392,-24.67142992,-3.39197392,6.95047046,0.08449170,0.00899522,-0.02327047,0.00899522,0.11170233,0.01496874,-0.02327047,0.01496874,0.14604981
0.27211550,0.68127928,0.24571769,0.50569838,-0.49980206,0.49543655,0.49900870,98.03563310,15.71386942,-24.69632194,15.71386942,11.93737803,-3.39511943,-24.69632194,-3.39511943,6.95585258,0.08465174,0.00889843,-0.02348087,0.00889843,0.11147310,0.01467055,-0.02348087,0.01467055,0.14554458
0.27212069,0.68128729,0.24571863,0.50569613,-0.49980697,0.49543218,0.49901039,98.13359829,15.72960811,-24.72123540,15.72960811,11.94929380,-3.39826883,-24.72123540,-3.39826883,6.96122451,0.08480818,0.00879784,-0.02368969,0.00879784,0.11123446,0.01437554,-0.02368969,0.01437554,0.14503861
0.27212625,0.68129509,0.24571951,0.50569382,-0.49981191,0.49542780,0.49901213,98.23166542,15.74536216,-24.74617030,15.74536216,11.96122247,-3.40142221,-24.74617030,-3.40142221,6.96658619,0.08496104,0.00869353,-0.02389692,0.00869353,0.11098671,0.01408382,-0.02389692,0.01408382,0.14453205
0.27213219,0.68130269,0.24572033,0.50569145,-0.49981689,0.49542339,0.49901393,98.32983457,15.76113156,-24.77112662,15.76113156,11.97316403,-3.40457964,-24.77112662,-3.40457964,6.97193759,0.08511035,0.00858556,-0.02410255,0.00858556,0.11073013,0.01379548,-0.02410255,0.01379548,0.14402509
0.27213850,0.68131009,0.24572109,0.50568901,-0.49982190,0.49541896,0.49901578,98.42810579,15.77691634,-24.79610435,15.77691634,11.98511849,-3.40774120,-24.79610435,-3.40774120,6.97727865,0.08525613,0.00847399,-0.02430657,0.00847399,0.11046501,0.01351062,-0.02430657,0.01351062,0.14351789
0.27214517,0.68131731,0.24572178,0.50568652,-0.49982694,0.49541450,0.49901769,98.52647914,15.79271651,-24.82110349,15.79271651,11.99708586,-3.41090699,-24.82110349,-3.41090699,6.98260935,0.08539843,0.00835889,-0.02450897,0.00835889,0.11019165,0.01322930,-0.02450897,0.01322930,0.14301063
0.27215221,0.68132434,0.24572242,0.50568396,-0.49983200,0.49541003,0.49901965,98.62495468,15.80853207,-24.84612402,15.80853207,12.00906613,-3.41407707,-24.84612402,-3.41407707,6.98792963,0.08553725,0.00824033,-0.02470974,0.00824033,0.10991034,0.01295163,-0.02470974,0.01295163,0.14250349
0.27215959,0.68133119,0.24572300,0.50568134,-0.49983710,0.49540552,0.49902167,98.72353246,15.82436305,-24.87116594,15.82436305,12.02105931,-3.41725153,-24.87116594,-3.41725153,6.99323947,0.08567265,0.00811838,-0.02490887,0.00811838,0.10962137,0.01267768,-0.02490887,0.01267768,0.14199663
0.27216732,0.68133786,0.24572353,0.50567867,-0.49984221,0.49540099,0.49902375,98.82221255,15.84020945,-24.89622925,15.84020945,12.03306540,-3.42043044,-24.89622925,-3.42043044,6.99853882,0.08580465,0.00799312,-0.02510635,0.00799312,0.10932505,0.01240752,-0.02510635,0.01240752,0.14149023
0.27217538,0.68134436,0.24572400,0.50567595,-0.49984736,0.49539642,0.49902589,98.92099500,15.85607129,-24.92131394,15.85607129,12.04508440,-3.42361388,-24.92131394,-3.42361388,7.00382765,0.08593329,0.00786461,-0.02530218,0.00786461,0.10902167,0.01214124,-0.02530218,0.01214124,0.14098446
0.27218377,0.68135068,0.24572441,0.50567317,-0.49985252,0.49539183,0.49902809,99.01987984,15.87194860,-24.94642000,15.87194860,12.05711630,-3.42680192,-24.94642000,-3.42680192,7.00910593,0.08605860,0.00773293,-0.02549636,0.00773293,0.10871153,0.01187891,-0.02549636,0.01187891,0.14047949
0.27219249,0.68135684,0.24572477,0.50567034,-0.49985771,0.49538721,0.49903035,99.11886714,15.88784138,-24.97154743,15.88784138,12.06916110,-3.42999464,-24.97154743,-3.42999464,7.01437362,0.08618062,0.00759816,-0.02568886,0.00759816,0.10839492,0.01162058,-0.02568886,0.01162058,0.13997550
0.27220152,0.68136283,0.24572508,0.50566747,-0.49986292,0.49538255,0.49903267,99.21795693,15.90374965,-24.99669622,15.90374965,12.08121881,-3.43319211,-24.99669622,-3.43319211,7.01963069,0.08629939,0.00746038,-0.02587970,0.00746038,0.10807216,0.01136633,-0.02587970,0.01136633,0.13947266
0.27221085,0.68136866,0.24572534,0.50566454,-0.49986814,0.49537786,0.49903506,99.31714926,15.91967345,-25.02186639,15.91967345,12.09328942,-3.43639441,-25.02186639,-3.43639441,7.02487712,0.08641494,0.00731965,-0.02606886,0.00731965,0.10774353,0.01111622,-0.02606886,0.01111622,0.13897112
0.27222048,0.68137434,0.24572555,0.50566157,-0.49987339,0.49537313,0.49903751,99.41644418,15.93561278,-25.04705792,15.93561278,12.10537293,-3.43960161,-25.04705792,-3.43960161,7.03011289,0.08652731,0.00717606,-0.02625634,0.00717606,0.10740934,0.01087031,-0.02625634,0.01087031,0.13847107
0.27223040,0.68137985,0.24572571,0.50565856,-0.49987864,0.49536837,0.49904002,99.51584171,15.95156767,-25.07227082,15.95156767,12.11746933,-3.44281377,-25.07227082,-3.44281377,7.03533795,0.08663655,0.00702969,-0.02644214,0.00702969,0.10706988,0.01062865,-0.02644214,0.01062865,0.13797266
0.27224060,0.68138521,0.24572582,0.50565551,-0.49988391,0.49536357,0.49904260,99.61534191,15.96753815,-25.09750509,15.96753815,12.12957861,-3.44603096,-25.09750509,-3.44603096,7.04055230,0.08674269,0.00688062,-0.02662625,0.00688062,0.10672544,0.01039130,-0.02662625,0.01039130,0.13747607
0.27225108,0.68139042,0.24572589,0.50565242,-0.49988919,0.49535873,0.49904525,99.71494481,15.98352424,-25.12276072,15.98352424,12.14170078,-3.44925326,-25.12276072,-3.44925326,7.04575591,0.08684578,0.00672893,-0.02680867,0.00672893,0.10637632,0.01015830,-0.02680867,0.01015830,0.13698144
0.27226181,0.68139548,0.24572591,0.50564929,-0.49989448,0.49535385,0.49904796,99.81465045,15.99952596,-25.14803773,15.99952596,12.15383582,-3.45248074,-25.14803773,-3.45248074,7.05094876,0.08694586,0.00657470,-0.02698940,0.00657470,0.10602281,0.00992969,-0.02698940,0.00992969,0.13648895
0.27227280,0.68140040,0.24572588,0.50564613,-0.49989978,0.49534894,0.49905073,99.91445885,16.01554334,-25.17333611,16.01554334,12.16598374,-3.45571345,-25.17333611,-3.45571345,7.05613083,0.08704296,0.00641801,-0.02716843,0.00641801,0.10566520,0.00970553,-0.02716843,0.00970553,0.13599874
0.27228403,0.68140517,0.24572582,0.50564294,-0.49990508,0.49534398,0.49905358,100.01437005,16.03157641,-25.19865588,16.03157641,12.17814451,-3.45895146,-25.19865588,-3.45895146,7.06130211,0.08713714,0.00625894,-0.02734576,0.00625894,0.10530378,0.00948584,-0.02734576,0.00948584,0.13551098
0.27229550,0.68140979,0.24572571,0.50563972,-0.49991038,0.49533898,0.49905649,100.11438409,16.04762519,-25.22399703,16.04762519,12.19031814,-3.46219483,-25.22399703,-3.46219483,7.06646258,0.08722843,0.00609758,-0.02752140,0.00609758,0.10493884,0.00927068,-0.02752140,0.00927068,0.13502581
0.27230719,0.68141428,0.24572557,0.50563648,-0.49991568,0.49533394,0.49905947,100.21450098,16.06368972,-25.24935957,16.06368972,12.20250462,-3.46544364,-25.24935957,-3.46544364,7.07161223,0.08731689,0.00593401,-0.02769535,0.00593401,0.10457064,0.00906005,-0.02769535,0.00906005,0.13454338
0.27231910,0.68141862,0.24572538,0.50563321,-0.49992098,0.49532886,0.49906251,100.31472077,16.07977003,-25.27474351,16.07977003,12.21470393,-3.46869793,-25.27474351,-3.46869793,7.07675106,0.08740254,0.00576831,-0.02786759,0.00576831,0.10419947,0.00885401,-0.02786759,0.00885401,0.13406384
0.27233122,0.68142283,0.24572516,0.50562992,-0.49992628,0.49532373,0.49906563,100.41504347,16.09586614,-25.30014887,16.09586614,12.22691607,-3.47195778,-25.30014887,-3.47195778,7.08187905,0.08748545,0.00560056,-0.02803814,0.00560056,0.10382561,0.00865256,-0.02803814,0.00865256,0.13358733
0.27234353,0.68142690,0.24572491,0.50562661,-0.49993157,0.49531857,0.49906881,100.51546911,16.11197808,-25.32557564,16.11197808,12.23914104,-3.47522323,-25.32557564,-3.47522323,7.08699620,0.08756565,0.00543086,-0.02820698,0.00543086,0.10344933,0.00845575,-0.02820698,0.00845575,0.13311400
0.27235603,0.68143084,0.24572461,0.50562328,-0.49993685,0.49531335,0.49907207,100.61599772,16.12810590,-25.35102384,16.12810590,12.25137882,-3.47849434,-25.35102384,-3.47849434,7.09210251,0.08764319,0.00525927,-0.02837414,0.00525927,0.10307089,0.00826357,-0.02837414,0.00826357,0.13264397
0.27236870,0.68143464,0.24572429,0.50561995,-0.49994211,0.49530810,0.49907539,100.71662933,16.14424961,-25.37649348,16.14424961,12.26362939,-3.48177118,-25.37649348,-3.48177118,7.09719796,0.08771811,0.00508589,-0.02853960,0.00508589,0.10269055,0.00807606,-0.02853960,0.00807606,0.13217737
0.27238155,0.68143831,0.24572393,0.50561660,-0.49994737,0.49530279,0.49907878,100.81736395,16.16040926,-25.40198458,16.16040926,12.27589276,-3.48505379,-25.40198458,-3.48505379,7.10228257,0.08779047,0.00491079,-0.02870336,0.00491079,0.10230859,0.00789321,-0.02870336,0.00789321,0.13171435
0.27239455,0.68144185,0.24572355,0.50561325,-0.49995260,0.49529745,0.49908224,100.91820160,16.17658488,-25.42749714,16.17658488,12.28816891,-3.48834224,-25.42749714,-3.48834224,7.10735634,0.08786030,0.00473406,-0.02886544,0.00473406,0.10192524,0.00771505,-0.02886544,0.00771505,0.13125502
0.27240770,0.68144526,0.24572313,0.50560989,-0.49995782,0.49529206,0.49908577,101.01914232,16.19277651,-25.45303118,16.19277651,12.30045783,-3.49163656,-25.45303118,-3.49163656,7.11241927,0.08792765,0.00455579,-0.02902583,0.00455579,0.10154075,0.00754158,-0.02902583,0.00754158,0.13079950
0.27242098,0.68144854,0.24572269,0.50560652,-0.49996301,0.49528662,0.49908937,101.12018611,16.20898417,-25.47858672,16.20898417,12.31275950,-3.49493682,-25.47858672,-3.49493682,7.11747136,0.08799257,0.00437604,-0.02918453,0.00437604,0.10115539,0.00737280,-0.02918453,0.00737280,0.13034792
0.27243440,0.68145170,0.24572222,0.50560316,-0.49996818,0.49528114,0.49909304,101.22133300,16.22520791,-25.50416377,16.22520791,12.32507393,-3.49824306,-25.50416377,-3.49824306,7.12251263,0.08805510,0.00419491,-0.02934155,0.00419491,0.10076937,0.00720872,-0.02934155,0.00720872,0.12990037
0.27244793,0.68145472,0.24572172,0.50559980,-0.49997332,0.49527561,0.49909677,101.32258301,16.24144777,-25.52976235,16.24144777,12.33740109,-3.50155533,-25.52976235,-3.50155533,7.12754309,0.08811530,0.00401248,-0.02949689,0.00401248,0.10038294,0.00704932,-0.02949689,0.00704932,0.12945698
