x,y,z,qw,qx,qy,qz,k11,k12,k13,k21,k22,k23,k31,k32,k33,d11,d12,d13,d21,d22,d23,d31,d32,d33
0.43681063,-0.09312288,0.24731766,0.50621086,-0.49910343,0.49375155,0.50085500,162.75761660,119.82317831,13.47823782,119.82317831,257.40742362,-40.94143231,13.47823782,-40.94143231,188.78030582,0.45015953,-1.06776872,3.46834580,-1.06776872,3.61813812,-10.47575205,3.46834580,-10.47575205,32.43435736
0.43678234,-0.09298630,0.24731916,0.50621214,-0.49910169,0.49375091,0.50085608,162.73040131,119.89288683,13.45666373,119.89288683,257.35141379,-40.92783875,13.45666373,-40.92783875,188.73431352,0.45172255,-1.06887529,3.47543923,-1.06887529,3.61224813,-10.46721836,3.47543923,-10.46721836,32.44071740
0.43675405,-0.09284965,0.24732065,0.50621342,-0.49909995,0.49375027,0.50085715,162.70327506,119.96255110,13.43509553,119.96255110,257.29537950,-40.91420997,13.43509553,-40.91420997,188.68832264,0.45329431,-1.06998120,3.48255433,-1.06998120,3.60634492,-10.45863810,3.48255433,-10.45863810,32.44701369
0.43672576,-0.09271292,0.24732214,0.50621469,-0.49909821,0.49374964,0.50085822,162.67623785,120.03217102,13.41353332,120.03217102,257.23932078,-40.90054602,13.41353332,-40.90054602,188.64233319,0.45487484,-1.07108640,3.48969106,-1.07108640,3.60042857,-10.45001131,3.48969106,-10.45001131,32.45324625
0.43669747,-0.09257612,0.24732363,0.50621597,-0.49909646,0.49374900,0.50085930,162.64928966,120.10174648,13.39197719,120.10174648,257.18323768,-40.88684693,13.39197719,-40.88684693,188.59634515,0.45646416,-1.07219084,3.49684941,-1.07219084,3.59449913,-10.44133800,3.49684941,-10.44133800,32.45941509
0.43666917,-0.09243925,0.24732512,0.50621725,-0.49909472,0.49374837,0.50086037,162.62243049,120.17127737,13.37042723,120.17127737,257.12713022,-40.87311275,13.37042723,-40.87311275,188.55035854,0.45806231,-1.07329449,3.50402934,-1.07329449,3.58855666,-10.43261822,3.50402934,-10.43261822,32.46552023
0.43664088,-0.09230231,0.24732660,0.50621853,-0.49909297,0.49374774,0.50086144,162.59566036,120.24076359,13.34888353,120.24076359,257.07099846,-40.85934352,13.34888353,-40.85934352,188.50437336,0.45966932,-1.07439728,3.51123083,-1.07439728,3.58260124,-10.42385200,3.51123083,-10.42385200,32.47156169
0.43661259,-0.09216529,0.24732809,0.50621981,-0.49909122,0.49374711,0.50086251,162.56897924,120.31020505,13.32734616,120.31020505,257.01484243,-40.84553927,13.32734616,-40.84553927,188.45838961,0.46128522,-1.07549917,3.51845386,-1.07549917,3.57663293,-10.41503936,3.51845386,-10.41503936,32.47753949
0.43658429,-0.09202820,0.24732957,0.50622109,-0.49908946,0.49374648,0.50086358,162.54238713,120.37960162,13.30581523,120.37960162,256.95866216,-40.83170006,13.30581523,-40.83170006,188.41240729,0.46291005,-1.07660012,3.52569840,-1.07660012,3.57065178,-10.40618034,3.52569840,-10.40618034,32.48345363
0.43655600,-0.09189104,0.24733104,0.50622237,-0.49908771,0.49374586,0.50086465,162.51588405,120.44895321,13.28429082,120.44895321,256.90245770,-40.81782592,13.28429082,-40.81782592,188.36642641,0.46454383,-1.07770007,3.53296443,-1.07770007,3.56465788,-10.39727498,3.53296443,-10.39727498,32.48930415
0.43652771,-0.09175381,0.24733252,0.50622365,-0.49908595,0.49374523,0.50086572,162.48946996,120.51825971,13.26277302,120.51825971,256.84622908,-40.80391689,13.26277302,-40.80391689,188.32044695,0.46618660,-1.07879897,3.54025192,-1.07879897,3.55865128,-10.38832330,3.54025192,-10.38832330,32.49509106
0.43649941,-0.09161651,0.24733399,0.50622493,-0.49908420,0.49374461,0.50086679,162.46314489,120.58752103,13.24126191,120.58752103,256.78997634,-40.78997301,13.24126191,-40.78997301,188.27446894,0.46783839,-1.07989678,3.54756084,-1.07989678,3.55263205,-10.37932534,3.54756084,-10.37932534,32.50081438
0.43647112,-0.09147913,0.24733546,0.50622622,-0.49908244,0.49374399,0.50086786,162.43690881,120.65673704,13.21975759,120.65673704,256.73369953,-40.77599433,13.21975759,-40.77599433,188.22849236,0.46949924,-1.08099345,3.55489116,-1.08099345,3.54660025,-10.37028113,3.55489116,-10.37028113,32.50647413
0.43644283,-0.09134168,0.24733693,0.50622750,-0.49908067,0.49374337,0.50086893,162.41076173,120.72590766,13.19826014,120.72590766,256.67739867,-40.76198088,13.19826014,-40.76198088,188.18251723,0.47116917,-1.08208893,3.56224287,-1.08208893,3.54055596,-10.36119071,3.56224287,-10.36119071,32.51207033
0.43641453,-0.09120416,0.24733840,0.50622878,-0.49907891,0.49374275,0.50087000,162.38470363,120.79503277,13.17676965,120.79503277,256.62107381,-40.74793271,13.17676965,-40.74793271,188.13654353,0.47284821,-1.08318317,3.56961593,-1.08318317,3.53449923,-10.35205412,3.56961593,-10.35205412,32.51760300
0.43638624,-0.09106657,0.24733986,0.50623007,-0.49907715,0.49374214,0.50087106,162.35873452,120.86411227,13.15528621,120.86411227,256.56472498,-40.73384986,13.15528621,-40.73384986,188.09057129,0.47453641,-1.08427612,3.57701032,-1.08427612,3.52843015,-10.34287138,3.57701032,-10.34287138,32.52307217
0.43635795,-0.09092891,0.24734132,0.50623136,-0.49907538,0.49374152,0.50087213,162.33285439,120.93314606,13.13380991,120.93314606,256.50835223,-40.71973237,13.13380991,-40.71973237,188.04460049,0.47623379,-1.08536772,3.58442600,-1.08536772,3.52234877,-10.33364253,3.58442600,-10.33364253,32.52847784
0.43632965,-0.09079118,0.24734278,0.50623264,-0.49907361,0.49374091,0.50087320,162.30706323,121.00213403,13.11234083,121.00213403,256.45195559,-40.70558027,13.11234083,-40.70558027,187.99863114,0.47794039,-1.08645794,3.59186296,-1.08645794,3.51625517,-10.32436762,3.59186296,-10.32436762,32.53382006
0.43630136,-0.09065337,0.24734424,0.50623393,-0.49907184,0.49374030,0.50087426,162.28136103,121.07107607,13.09087906,121.07107607,256.39553510,-40.69139362,13.09087906,-40.69139362,187.95266325,0.47965624,-1.08754672,3.59932116,-1.08754672,3.51014941,-10.31504667,3.59932116,-10.31504667,32.53909884
0.43627307,-0.09051550,0.24734569,0.50623522,-0.49907006,0.49373969,0.50087533,162.25574779,121.13997209,13.06942469,121.13997209,256.33909079,-40.67717245,13.06942469,-40.67717245,187.90669681,0.48138136,-1.08863400,3.60680058,-1.08863400,3.50403156,-10.30567972,3.60680058,-10.30567972,32.54431419
0.43624477,-0.09037755,0.24734714,0.50623650,-0.49906829,0.49373908,0.50087639,162.23022350,121.20882198,13.04797781,121.20882198,256.28262271,-40.66291680,13.04797781,-40.66291680,187.86073183,0.48311581,-1.08971975,3.61430118,-1.08971975,3.49790169,-10.29626681,3.61430118,-10.29626681,32.54946616
0.43621648,-0.09023953,0.24734859,0.50623779,-0.49906651,0.49373848,0.50087746,162.20478815,121.27762563,13.02653851,121.27762563,256.22613090,-40.64862671,13.02653851,-40.64862671,187.81476831,0.48485960,-1.09080390,3.62182295,-1.09080390,3.49175988,-10.28680798,3.62182295,-10.28680798,32.55455475
0.43618819,-0.09010144,0.24735004,0.50623908,-0.49906473,0.49373787,0.50087852,162.17944174,121.34638294,13.00510686,121.34638294,256.16961538,-40.63430223,13.00510686,-40.63430223,187.76880625,0.48661276,-1.09188641,3.62936584,-1.09188641,3.48560619,-10.27730326,3.62936584,-10.27730326,32.55958000
0.43615989,-0.08996327,0.24735148,0.50624037,-0.49906295,0.49373727,0.50087959,162.15418426,121.41509381,12.98368297,121.41509381,256.11307621,-40.61994340,12.98368297,-40.61994340,187.72284566,0.48837535,-1.09296723,3.63692983,-1.09296723,3.47944069,-10.26775270,3.63692983,-10.26775270,32.56454193
0.43613160,-0.08982504,0.24735293,0.50624166,-0.49906117,0.49373667,0.50088065,162.12901569,121.48375813,12.96226691,121.48375813,256.05651342,-40.60555025,12.96226691,-40.60555025,187.67688654,0.49014738,-1.09404631,3.64451490,-1.09404631,3.47326345,-10.25815632,3.64451490,-10.25815632,32.56944056
0.43610331,-0.08968674,0.24735436,0.50624296,-0.49905939,0.49373607,0.50088171,162.10393603,121.55237580,12.94085878,121.55237580,255.99992704,-40.59112283,12.94085878,-40.59112283,187.63092889,0.49192889,-1.09512359,3.65212101,-1.09512359,3.46707455,-10.24851418,3.65212101,-10.24851418,32.57427593
