real_x,real_y,real_z
0.535343,-0.00674905,0.287476
0.535333,-0.00669478,0.287498
0.535325,-0.00663572,0.28752
0.535315,-0.006593,0.287536
0.535306,-0.00653183,0.287561
0.535296,-0.00647341,0.287584
0.53529,-0.00642353,0.287605
0.53528,-0.00637399,0.287626
0.535271,-0.00632131,0.287648
0.53526,-0.00625643,0.287674
0.535251,-0.00621247,0.287693
0.535241,-0.00615449,0.287717
0.535231,-0.00610067,0.287738
0.53522,-0.0060441,0.287758
0.535208,-0.00597869,0.287785
0.535198,-0.00592518,0.287811
0.535191,-0.00587085,0.287831
0.53518,-0.00581503,0.287852
0.535171,-0.0057587,0.287872
0.535158,-0.00569434,0.287899
0.535149,-0.00564259,0.287921
0.535137,-0.00557982,0.28795
0.535126,-0.0055168,0.287975
0.535116,-0.00545941,0.287999
0.535107,-0.00541115,0.28802
0.535094,-0.0053456,0.288042
0.535087,-0.00529667,0.288064
0.535077,-0.00523111,0.288095
0.535065,-0.0051752,0.288113
0.535055,-0.00511329,0.288142
0.535045,-0.005061,0.288162
0.535034,-0.00500435,0.288186
0.535021,-0.00493779,0.288214
0.535012,-0.00487328,0.288241
0.535001,-0.00482474,0.288264
0.53499,-0.00476452,0.288286
0.534978,-0.00469608,0.288318
0.534966,-0.00463655,0.288346
0.534954,-0.00458441,0.288367
0.534942,-0.00451751,0.288396
0.534929,-0.00445557,0.288426
0.53492,-0.00440578,0.288448
0.534907,-0.00434469,0.288472
0.534894,-0.00427381,0.288503
0.534879,-0.00421104,0.288529
0.534868,-0.0041479,0.288559
0.534856,-0.00409413,0.288582
0.534843,-0.00402505,0.288613
0.534831,-0.00395772,0.288642
0.534818,-0.0039086,0.288663
0.534806,-0.00384874,0.288689
0.534793,-0.00378699,0.288715
0.534779,-0.00371515,0.288747
0.534767,-0.00365892,0.288773
0.534754,-0.00359936,0.2888
0.534741,-0.00353728,0.288828
0.534727,-0.00347207,0.288855
0.534715,-0.00341134,0.288884
0.5347,-0.00334261,0.288912
0.534687,-0.0032828,0.288941
0.534672,-0.00320614,0.288975
0.53466,-0.00315163,0.289001
0.534647,-0.00308655,0.289028
0.534633,-0.00302548,0.289057
0.534621,-0.00295845,0.289086
0.534608,-0.00289275,0.289116
0.534593,-0.00282856,0.289145
0.534581,-0.00276542,0.289177
0.534568,-0.00269716,0.289208
0.534556,-0.00263267,0.289241
0.534543,-0.00256496,0.289272
0.534529,-0.00249864,0.2893
0.534517,-0.00243537,0.28933
0.534503,-0.0023688,0.289362
0.534492,-0.0023012,0.289398
0.534481,-0.00223519,0.289434
0.534467,-0.00217254,0.289462
0.534455,-0.00209156,0.289505
0.534442,-0.00202627,0.289539
0.534429,-0.00195409,0.289573
0.534416,-0.00189113,0.289604
0.534405,-0.00183403,0.28963
0.534395,-0.00176847,0.289663
0.534383,-0.001703,0.289695
0.534373,-0.00163421,0.28973
0.534362,-0.00156222,0.289761
0.534348,-0.00149352,0.28979
0.534337,-0.0014231,0.289824
0.534326,-0.00134237,0.289864
0.534314,-0.00127306,0.289897
0.534303,-0.00119886,0.289929
0.534292,-0.00114056,0.289953
0.534282,-0.00107748,0.289986
0.534272,-0.000997035,0.290024
0.534261,-0.000923172,0.290056
0.534252,-0.00086637,0.290086
0.534239,-0.000800787,0.290111
0.53423,-0.000727869,0.290144
0.534218,-0.00066046,0.290176
0.534208,-0.000591652,0.29021
0.534195,-0.000519259,0.290242
0.534183,-0.000439395,0.290282
0.53417,-0.000363151,0.290318
0.534159,-0.000304634,0.290344
0.534145,-0.000237667,0.290372
0.534132,-0.000164465,0.290403
0.53412,-8.52427e-05,0.290446
0.534108,-1.93129e-05,0.290475
0.534094,6.04055e-05,0.290511
0.534079,0.00013724,0.290543
0.534069,0.000198288,0.290571
0.534057,0.000267283,0.290602
0.534045,0.000351784,0.290642
0.53403,0.000429834,0.290675
0.534016,0.000502714,0.290705
0.534004,0.000565756,0.290731
0.53399,0.000644629,0.290766
0.533977,0.00072463,0.290799
0.533963,0.000797901,0.290832
0.53395,0.000861008,0.290854
0.533939,0.000934967,0.290886
0.533923,0.00101743,0.290922
0.533909,0.00108044,0.290947
0.533896,0.00115527,0.290978
0.533883,0.00123055,0.291009
0.533866,0.0013194,0.291047
0.533853,0.0014007,0.291079
0.533839,0.00146782,0.291103
0.533827,0.00153857,0.291135
0.533814,0.00161517,0.291166
0.533797,0.00170756,0.291205
0.533784,0.00177712,0.291232
0.533768,0.00186829,0.291266
0.533754,0.00194739,0.291305
0.533742,0.0020138,0.291332
0.533728,0.00208998,0.291363
0.533712,0.00216682,0.291397
0.533698,0.00224602,0.291427
0.533682,0.00232322,0.291458
0.533668,0.00240241,0.29149
0.533651,0.00249509,0.29153
0.533636,0.00257018,0.291559
0.533623,0.00264142,0.291593
0.533606,0.00272023,0.291624
0.533592,0.00280368,0.291659
0.533577,0.00288902,0.291689
0.533562,0.00296708,0.291724
0.533547,0.00305073,0.291757
0.533531,0.00314702,0.291796
0.53352,0.00322321,0.291826
0.533506,0.00330148,0.291858
0.533491,0.00338168,0.291892
0.533477,0.00346559,0.291927
0.533462,0.00354912,0.29196
0.533451,0.00363027,0.291994
0.533436,0.00371555,0.292025
0.533425,0.00379986,0.292061
0.533411,0.00388531,0.292092
0.533396,0.0039866,0.292134
0.533382,0.00407268,0.292168
0.533371,0.00414728,0.292198
0.533357,0.00422462,0.292227
0.533345,0.00431008,0.292261
0.533331,0.00440409,0.292301
0.533319,0.00449923,0.292338
0.533307,0.00456785,0.292365
0.533296,0.00464864,0.292399
0.533281,0.00474815,0.29244
0.533267,0.00483542,0.292475
0.533254,0.00492877,0.29251
0.533243,0.00500227,0.292539
0.53323,0.00509859,0.292576
0.53322,0.00518687,0.292614
0.533205,0.00527595,0.292646
0.533193,0.00536287,0.292678
0.533185,0.00543806,0.292712
0.533171,0.00553182,0.292747
0.533159,0.00562488,0.292782
0.533149,0.00569958,0.29281
0.533135,0.00580102,0.292849
0.533122,0.00589137,0.292882
0.533111,0.0059814,0.29292
0.533099,0.00607176,0.292953
0.533088,0.00616046,0.292988
0.533073,0.00624855,0.29302
0.533062,0.00633671,0.293058
0.533049,0.0064243,0.293093
0.533036,0.00651065,0.293129
0.533023,0.00660434,0.293164
0.53301,0.00668933,0.293202
0.532996,0.00677929,0.29324
0.532981,0.00687009,0.293273
0.532969,0.00694336,0.293303
0.532954,0.00704379,0.293345
0.532939,0.00713789,0.293387
0.532926,0.00721386,0.293419
0.532911,0.00731503,0.293461
0.532897,0.00739518,0.293494
0.532883,0.0074853,0.293535
0.532868,0.00758819,0.293579
0.53285,0.00768508,0.293618
0.532837,0.00776104,0.293649
0.532816,0.00786702,0.29369
0.532801,0.00796271,0.293734
0.532786,0.00805338,0.293774
0.532769,0.00814308,0.293814
0.532752,0.00823342,0.293849
0.53274,0.00830627,0.293887
0.532719,0.00840996,0.293932
0.532703,0.00848477,0.293964
0.532684,0.00858375,0.29401
0.532667,0.00866966,0.294044
0.532651,0.00875357,0.294085
0.53263,0.00886264,0.294133
0.53261,0.00894647,0.294165
0.532594,0.00903278,0.294205
0.532575,0.0091283,0.294244
0.532556,0.00921723,0.294285
0.532534,0.00932556,0.294333
0.532517,0.00940698,0.294367
0.532495,0.00951319,0.294413
0.532477,0.0095933,0.29445
0.532456,0.00968327,0.29449
0.532436,0.00977211,0.294529
0.532416,0.00986328,0.294568
0.532397,0.0099543,0.294609
0.532374,0.0100454,0.294647
0.532354,0.0101394,0.294688
0.532331,0.0102465,0.294733
0.532313,0.0103284,0.294769
0.532292,0.0104189,0.294805
0.532273,0.0105078,0.294847
0.532251,0.0106014,0.294885
0.53223,0.0106938,0.294926
0.532204,0.0108036,0.294969
0.532187,0.0108807,0.295004
0.532167,0.0109758,0.295043
0.532143,0.0110642,0.295081
0.532125,0.0111525,0.295123
0.532099,0.0112606,0.295165
0.532081,0.0113452,0.295204
0.532057,0.0114461,0.295247
0.532037,0.0115454,0.295295
0.53202,0.0116206,0.295331
0.531997,0.0117263,0.29538
0.531979,0.0118087,0.295416
0.531955,0.0119105,0.295465
0.531934,0.0120124,0.295508
0.531918,0.0120894,0.295548
0.531899,0.0121803,0.295588
0.531877,0.0122853,0.295637
0.531858,0.01237,0.295675
0.531837,0.0124749,0.295726
0.531816,0.0125706,0.29577
0.5318,0.0126485,0.295806
0.531781,0.012749,0.29586
0.53176,0.0128473,0.295903
0.531741,0.0129431,0.295946
0.531725,0.0130235,0.295985
0.531706,0.0131159,0.296026
0.531683,0.0132209,0.296077
0.531663,0.0133205,0.296125
0.531643,0.0134178,0.296174
0.531625,0.0134962,0.29621
0.531607,0.0135854,0.296256
0.531587,0.0136793,0.296299
0.531562,0.0137924,0.296351
0.531545,0.0138757,0.296393
0.531522,0.0139802,0.296445
0.5315,0.0140842,0.296493
0.531479,0.014164,0.296529
0.531461,0.0142553,0.296576
0.531439,0.0143504,0.29662
0.531416,0.0144495,0.296667
0.531391,0.0145631,0.296721
0.531366,0.0146622,0.296768
0.531344,0.014763,0.296819
0.531323,0.0148431,0.296858
0.5313,0.0149387,0.296902
0.531277,0.0150341,0.296947
0.531254,0.015132,0.296998
0.531225,0.0152292,0.297043
0.531199,0.0153391,0.297096
0.531175,0.0154277,0.297139
0.53115,0.0155384,0.297196
0.531128,0.0156282,0.297236
0.531103,0.0157211,0.297282
0.531076,0.0158187,0.297326
0.531053,0.0159188,0.297377
0.531029,0.0160192,0.297425
0.530997,0.0161344,0.297477
0.530971,0.0162223,0.297528
0.530945,0.0163359,0.297575
0.530924,0.0164228,0.297616
0.530901,0.016516,0.297664
0.530876,0.0166151,0.297711
0.530851,0.0167138,0.297755
0.53083,0.0168154,0.297803
0.530804,0.0169154,0.29785
0.530781,0.0170162,0.297896
0.530756,0.0171313,0.297956
0.530731,0.0172233,0.297996
0.53071,0.0173143,0.298041
0.530688,0.0174161,0.298086
0.530665,0.0175156,0.298133
0.530642,0.0176166,0.298184
0.530619,0.017714,0.298228
0.530598,0.0178149,0.298278
0.530571,0.0179317,0.298336
0.530552,0.0180195,0.298382
0.530526,0.0181358,0.298439
0.530502,0.0182377,0.298489
0.530477,0.0183408,0.298539
0.530457,0.0184267,0.298581
0.530433,0.0185223,0.298623
0.530411,0.0186212,0.298672
0.530384,0.0187397,0.298733
0.530363,0.0188293,0.298777
0.53034,0.0189219,0.298826
0.530317,0.0190219,0.298881
0.530292,0.0191236,0.298932
0.530268,0.0192183,0.298986
0.530241,0.0193185,0.299038
0.530216,0.0194174,0.299095
0.530186,0.0195348,0.299161
0.530162,0.019622,0.299208
0.53013,0.0197374,0.29927
0.530108,0.0198241,0.299322
0.530079,0.0199223,0.299373
0.530047,0.0200379,0.299439
0.530021,0.0201236,0.29949
0.529994,0.0202208,0.299542
0.529962,0.0203397,0.29961
0.529932,0.0204431,0.299673
0.529902,0.0205327,0.299731
0.529876,0.020625,0.299776
0.529843,0.0207429,0.299842
0.529812,0.0208459,0.2999
0.529789,0.020931,0.299946
0.52976,0.0210262,0.300002
0.529727,0.0211439,0.300067
0.5297,0.0212327,0.300115
0.529671,0.0213314,0.300173
0.529641,0.0214278,0.300227
0.529607,0.0215441,0.300294
0.529581,0.0216326,0.300343
0.529553,0.0217312,0.300396
0.529524,0.0218272,0.300452
0.529492,0.0219402,0.300517
0.529462,0.0220425,0.300577
0.529432,0.0221481,0.300633
0.529402,0.0222414,0.300686
0.529379,0.0223291,0.300737
0.529349,0.0224411,0.300798
0.529324,0.0225288,0.300846
0.529297,0.0226259,0.300901
0.529265,0.0227436,0.300967
0.529237,0.022846,0.301028
0.52921,0.0229469,0.301087
0.529182,0.0230496,0.301142
0.529159,0.0231315,0.301194
0.529128,0.0232392,0.301256
0.529099,0.0233448,0.301315
0.529077,0.0234288,0.301366
0.52905,0.0235381,0.301431
0.529026,0.0236263,0.301482
0.529,0.0237219,0.301535
0.528972,0.0238361,0.301605
0.528944,0.0239392,0.301663
0.528922,0.024022,0.301709
0.528899,0.0241189,0.301765
0.528874,0.0242139,0.301819
0.528844,0.0243275,0.301886
0.52882,0.0244136,0.301932
0.528795,0.0245055,0.301987
0.52877,0.0246042,0.302043
0.528745,0.0247011,0.3021
0.528721,0.0247975,0.302156
0.528695,0.0248946,0.302211
0.528672,0.0249935,0.302269
0.528643,0.0251079,0.302334
0.528619,0.025192,0.302383
0.528594,0.025286,0.302437
0.52857,0.025385,0.302493
0.528541,0.0254819,0.302545
0.528518,0.0255803,0.302606
0.52849,0.0256801,0.302659
0.528468,0.0257782,0.302722
0.528439,0.0258765,0.302773
0.528413,0.0259763,0.302833
0.528387,0.0260762,0.30289
0.528362,0.0261763,0.302948
0.528333,0.02628,0.303004
0.528306,0.0263768,0.303063
0.528281,0.0264791,0.303126
0.528254,0.0265797,0.303184
0.528225,0.0266898,0.303255
0.528203,0.0267823,0.303308
0.528179,0.0268769,0.303364
0.528154,0.026976,0.303424
0.528128,0.027073,0.303482
0.528099,0.0271932,0.303551
0.528077,0.0272763,0.303602
0.528055,0.0273749,0.303663
0.528026,0.0274926,0.303728
0.528008,0.027581,0.303783
0.527981,0.027689,0.303847
0.527958,0.0277967,0.303908
0.527933,0.0278966,0.303968
0.527915,0.0279812,0.304018
0.527894,0.0280727,0.304075
0.527875,0.028169,0.304134
0.527853,0.0282694,0.304195
0.52783,0.0283808,0.304263
0.527812,0.0284706,0.304318
0.527792,0.0285635,0.304375
0.527771,0.0286603,0.304435
0.527749,0.0287598,0.304493
0.527726,0.0288768,0.304565
0.527706,0.0289635,0.304618
0.527684,0.0290771,0.304689
0.527664,0.0291594,0.304743
0.527642,0.0292543,0.304801
0.52762,0.0293487,0.304862
0.527599,0.0294472,0.304924
0.527577,0.0295448,0.304987
0.527554,0.0296431,0.305049
0.527531,0.0297346,0.305114
0.527502,0.029847,0.305187
0.527478,0.0299468,0.305255
0.527456,0.0300424,0.305323
0.527431,0.0301406,0.305389
0.527409,0.0302198,0.305442
0.527383,0.0303261,0.305514
0.527356,0.0304238,0.30558
0.527335,0.0305048,0.305637
0.527307,0.0306056,0.305712
0.527282,0.0307038,0.305779
0.527256,0.0307853,0.305844
0.527234,0.0308722,0.305901
0.527208,0.0309681,0.305959
0.527179,0.0310712,0.306033
0.527155,0.0311532,0.306093
0.527125,0.0312564,0.306164
0.527097,0.0313532,0.306234
0.527071,0.0314437,0.306301
0.527047,0.0315208,0.306354
0.527022,0.0316071,0.306415
0.526996,0.0316959,0.306478
0.526966,0.0318006,0.306556
0.526939,0.0318836,0.306608
0.52691,0.0319866,0.306684
0.526879,0.0320799,0.306745
0.526857,0.0321608,0.306805
0.526829,0.0322444,0.306863
0.526802,0.0323359,0.306927
0.526772,0.032425,0.30699
0.526745,0.0325157,0.307054
0.526718,0.0326064,0.307123
0.52669,0.0326968,0.307188
0.526656,0.0328018,0.307263
0.526633,0.032879,0.307324
0.526605,0.0329675,0.307386
0.526579,0.0330568,0.307452
0.526549,0.0331481,0.307513
0.526522,0.0332382,0.307579
0.526496,0.0333283,0.307648
0.526467,0.0334193,0.307709
0.526435,0.0335233,0.307783
0.526412,0.0336033,0.307846
0.526384,0.0336922,0.30791
0.526356,0.0337827,0.307974
0.52633,0.033871,0.308039
0.526301,0.0339809,0.308116
0.526274,0.0340731,0.308184
0.526247,0.0341645,0.308252
0.526222,0.0342437,0.308306
0.526194,0.0343431,0.308377
0.526171,0.034423,0.308435
0.526144,0.0345126,0.308498
0.526116,0.0346001,0.308561
0.526089,0.0346924,0.308627
0.526064,0.0347829,0.308694
0.526036,0.0348755,0.308761
0.526004,0.0349823,0.308837
0.525975,0.0350809,0.308909
0.525951,0.0351612,0.308966
0.525923,0.0352495,0.309029
0.525894,0.0353381,0.309097
0.525861,0.0354462,0.309178
0.525832,0.0355232,0.309233
0.525802,0.0356152,0.309301
0.525767,0.0357263,0.309379
0.52574,0.0358051,0.309443
0.525711,0.0358922,0.30951
0.525679,0.0359871,0.309573
0.525643,0.036091,0.309656
0.525614,0.0361724,0.30972
0.525583,0.0362607,0.309786
0.525553,0.0363483,0.309856
0.525515,0.0364562,0.309938
0.525483,0.0365534,0.310015
0.525453,0.0366333,0.310077
0.525422,0.0367193,0.310142
0.525388,0.0368099,0.310214
0.525349,0.0369169,0.310295
0.52532,0.0369957,0.310359
0.525288,0.0370798,0.310427
0.525249,0.0371913,0.310511
0.525219,0.0372698,0.310572
0.525185,0.0373558,0.310639
0.525149,0.0374617,0.310727
0.52512,0.0375394,0.310792
0.525083,0.0376279,0.310859
0.525054,0.0377175,0.310932
0.525021,0.0378098,0.311007
0.524987,0.0379005,0.31108
0.524951,0.0380073,0.311168
0.524922,0.0380867,0.311234
0.52489,0.0381743,0.311305
0.524855,0.0382635,0.311376
0.524822,0.0383673,0.311468
0.524793,0.0384467,0.311534
0.524757,0.0385499,0.311617
0.524725,0.0386467,0.3117
0.524693,0.0387322,0.311774
0.524665,0.0388082,0.311834
0.524636,0.0388929,0.311906
0.524605,0.0389801,0.311977
0.524576,0.0390679,0.312054
0.524542,0.0391615,0.312125
0.524506,0.0392589,0.312212
0.524475,0.0393566,0.312294
0.524448,0.039434,0.312358
0.524417,0.0395175,0.312427
0.524385,0.0396066,0.312501
0.524353,0.0396976,0.312575
0.524321,0.0397872,0.312648
0.524287,0.0398725,0.312721
0.524253,0.0399611,0.312795
0.52422,0.0400496,0.312871
0.524184,0.040136,0.312946
0.524148,0.0402228,0.313018
0.524112,0.0403114,0.313096
0.524077,0.0403999,0.313174
0.524039,0.0404879,0.313244
0.524003,0.0405791,0.313323
0.523966,0.0406638,0.313399
0.523919,0.0407706,0.313487
0.523889,0.0408483,0.313553
0.523852,0.0409305,0.313627
0.523807,0.0410339,0.313715
0.523772,0.0411104,0.313778
0.523737,0.0411919,0.313851
0.523692,0.0412967,0.313935
0.52366,0.0413702,0.314001
0.523616,0.0414713,0.314083
0.523575,0.041565,0.314158
0.523544,0.0416391,0.314222
0.523508,0.041726,0.314294
0.523465,0.041823,0.314375
0.523427,0.0419137,0.314453
0.523389,0.0420067,0.314527
0.523351,0.0420947,0.314599
0.523316,0.0421822,0.314675
0.523286,0.0422546,0.314736
0.523251,0.0423384,0.314806
0.523216,0.0424248,0.314879
0.52318,0.0425143,0.314956
0.523138,0.0426143,0.315042
0.523099,0.0427074,0.315121
0.523069,0.0427816,0.315186
0.523028,0.0428827,0.315271
0.522989,0.0429799,0.315351
0.522952,0.0430673,0.315429
0.522916,0.0431587,0.315508
0.522878,0.0432472,0.315584
0.522845,0.0433221,0.315648
0.522809,0.0434052,0.315721
0.522771,0.043493,0.315801
0.522726,0.0435972,0.315892
0.522689,0.0436799,0.315961
0.522644,0.0437801,0.316054
0.522609,0.0438588,0.316124
0.522569,0.0439444,0.316198
0.522528,0.0440367,0.316278
0.522485,0.0441266,0.316357
0.522443,0.0442163,0.316437
0.522392,0.0443242,0.31653
0.522355,0.0444064,0.316605
0.522313,0.0444923,0.316684
0.522271,0.0445826,0.316767
0.522226,0.0446712,0.316847
0.522175,0.0447787,0.316946
0.522128,0.0448766,0.317039
0.522089,0.0449556,0.317111
0.522039,0.0450574,0.317208
0.522,0.0451379,0.317285
0.521954,0.0452272,0.317363
0.521911,0.0453163,0.317452
0.521858,0.0454294,0.317555
0.521812,0.0455076,0.31763
0.521764,0.0456097,0.31773
0.521719,0.045706,0.317825
0.521676,0.0457961,0.317917
0.521638,0.0458734,0.317992
0.521593,0.0459588,0.318073
0.521547,0.0460519,0.318159
0.521501,0.0461401,0.318243
0.521458,0.0462356,0.318332
0.52141,0.0463233,0.318414
0.521365,0.0464199,0.318501
0.521311,0.0465293,0.318604
0.521266,0.0466087,0.31868
0.521221,0.0466994,0.318765
0.521172,0.0467875,0.31885
0.521122,0.0468818,0.318938
0.521071,0.0469712,0.319023
0.521021,0.0470631,0.319115
0.520971,0.0471516,0.319202
0.520911,0.0472603,0.319304
0.520865,0.0473437,0.319383
0.520813,0.0474273,0.319465
0.52076,0.0475163,0.319553
0.520704,0.0476091,0.319639
0.52065,0.0476987,0.319725
0.52059,0.0477955,0.319831
0.520541,0.0478836,0.319907
0.520488,0.0479722,0.319993
0.520432,0.0480642,0.320077
0.520371,0.0481723,0.320183
0.520324,0.0482502,0.32026
0.520265,0.0483535,0.320363
0.52021,0.0484483,0.320454
0.520165,0.0485302,0.320533
0.520109,0.0486311,0.320633
0.520051,0.0487295,0.320723
0.520001,0.0488178,0.320818
0.519948,0.0489112,0.320913
0.519904,0.0489883,0.32099
0.519844,0.0490929,0.321091
0.51979,0.0491888,0.321187
0.519742,0.0492684,0.321263
0.519684,0.049365,0.321369
0.519627,0.0494617,0.321468
0.519572,0.049553,0.321564
0.519517,0.0496466,0.321657
0.51946,0.0497366,0.32175
0.519412,0.0498134,0.321833
0.519348,0.0499137,0.321939
0.519291,0.0499929,0.322042
0.519232,0.0500942,0.322126
0.519175,0.0501781,0.322216
0.519125,0.0502622,0.322315
0.519068,0.0503582,0.322416
0.519009,0.0504483,0.322513
0.518951,0.0505363,0.322615
0.518892,0.0506273,0.322718
0.518825,0.0507358,0.322839
0.518771,0.0508131,0.322933
0.518704,0.0509123,0.323045
0.518642,0.0510081,0.323157
0.51859,0.0510895,0.323244
0.518535,0.0511739,0.323343
0.518477,0.0512654,0.323446
0.518411,0.0513601,0.323547
0.518349,0.0514639,0.323671
0.518286,0.0515635,0.32378
0.518227,0.0516576,0.323884
0.518171,0.0517525,0.323992
0.518112,0.0518479,0.32409
0.518062,0.0519235,0.324178
0.517996,0.0520249,0.324294
0.517937,0.0521175,0.324398
0.517884,0.052193,0.324484
0.517828,0.0522864,0.324583
0.517762,0.0523921,0.3247
0.517698,0.0524864,0.324806
0.517643,0.0525659,0.324886
0.517577,0.0526676,0.325005
0.517523,0.0527521,0.325092
0.517457,0.0528371,0.325182
0.517394,0.0529443,0.325281
0.517332,0.0530466,0.3254
0.51728,0.0531208,0.325487
0.517223,0.0532121,0.325584
0.517156,0.0533195,0.325698
0.517105,0.0533996,0.325785
0.517046,0.0534879,0.32588
0.516979,0.0535824,0.325971
0.516927,0.0536714,0.326072
0.516868,0.0537681,0.326167
0.516801,0.0538781,0.326283
0.516748,0.0539613,0.326372
0.516691,0.054052,0.326468
0.51663,0.0541437,0.326564
0.516567,0.0542421,0.326661
0.516507,0.0543334,0.326759
0.516446,0.0544316,0.326862
0.516381,0.0545241,0.326959
0.516319,0.0546192,0.327065
0.516254,0.0547165,0.327167
0.516188,0.0548118,0.327267
0.516123,0.0549076,0.327376
0.516057,0.0549994,0.327478
0.51599,0.0550977,0.327585
0.515912,0.0552086,0.327707
0.515842,0.0552924,0.327796
0.515771,0.0554024,0.327923
0.515703,0.055501,0.328039
0.515633,0.0555972,0.32815
0.515565,0.0556938,0.328264
0.515504,0.0557743,0.328358
0.515428,0.0558852,0.328484
0.515357,0.0559853,0.328604
0.515285,0.0560838,0.328724
0.515213,0.0561848,0.328839
0.515153,0.0562632,0.328941
0.515071,0.056374,0.329071
0.514996,0.0564761,0.329191
0.514934,0.0565642,0.329292
0.514864,0.056656,0.329405
0.514781,0.0567682,0.329537
0.514705,0.0568741,0.329662
0.51463,0.0569765,0.329787
0.514553,0.0570731,0.329898
0.51448,0.057174,0.330018
0.514409,0.0572558,0.330134
0.514343,0.0573481,0.330228
0.514276,0.0574475,0.330338
0.514191,0.0575679,0.330473
0.514124,0.0576576,0.330573
0.514043,0.0577721,0.330703
0.513966,0.0578749,0.330826
0.513892,0.0579783,0.330942
0.513831,0.0580638,0.331034
0.513762,0.0581601,0.331147
0.51368,0.058276,0.331278
0.513607,0.0583656,0.331378
0.513544,0.058467,0.331494
0.513464,0.0585804,0.331626
0.5134,0.0586735,0.331726
0.51332,0.0587874,0.331863
0.513244,0.0588751,0.331955
0.513179,0.058974,0.332069
0.513099,0.0590878,0.332207
0.513023,0.0591957,0.332333
0.51296,0.0592848,0.332435
0.512877,0.0594009,0.332567
0.512801,0.0594996,0.332689
0.512737,0.0595868,0.33279
0.512658,0.0596798,0.332896
0.512588,0.0597828,0.333014
0.512509,0.0598809,0.333131
0.51244,0.0599811,0.333254
