x,y,z,qw,qx,qy,qz,k11,k12,k13,k21,k22,k23,k31,k32,k33,d11,d12,d13,d21,d22,d23,d31,d32,d33
0.46292106,-0.20726337,0.24565881,0.50540271,-0.49934106,0.49576342,0.49944493,301.16160519,0.69685821,-0.16912228,0.69685821,299.96262572,0.61226773,-0.16912228,0.61226773,301.39963694,1.04836706,-3.32994069,4.26206522,-3.32994069,13.00505029,-15.85668581,4.26206522,-15.85668581,19.81747728
0.46292430,-0.20725917,0.24565877,0.50540270,-0.49934134,0.49576343,0.49944465,301.18294853,0.70938239,-0.17229263,0.70938239,299.96249093,0.62336211,-0.17229263,0.62336211,301.42520565,1.05219116,-3.33463447,4.26859358,-3.33463447,12.99578827,-15.84481100,4.26859358,-15.84481100,19.80272855
0.46292759,-0.20725488,0.24565872,0.50540270,-0.49934162,0.49576344,0.49944436,301.20429996,0.72190115,-0.17546639,0.72190115,299.96237604,0.63445511,-0.17546639,0.63445511,301.45077849,1.05602803,-3.33932858,4.27512495,-3.33932858,12.98651987,-15.83292436,4.27512495,-15.83292436,19.78796480
0.46293094,-0.20725050,0.24565867,0.50540269,-0.49934191,0.49576346,0.49944407,301.22565949,0.73441448,-0.17864355,0.73441448,299.96228105,0.64554672,-0.17864355,0.64554672,301.47635546,1.05987772,-3.34402300,4.28165930,-3.34402300,12.97724510,-15.82102591,4.28165930,-15.82102591,19.77318606
0.46293434,-0.20724603,0.24565863,0.50540268,-0.49934220,0.49576347,0.49944377,301.24702714,0.74692236,-0.18182411,0.74692236,299.96220600,0.65663696,-0.18182411,0.65663696,301.50193653,1.06374025,-3.34871770,4.28819660,-3.34871770,12.96796400,-15.80911568,4.28819660,-15.80911568,19.75839235
0.46293779,-0.20724146,0.24565858,0.50540267,-0.49934250,0.49576348,0.49944347,301.26840290,0.75942479,-0.18500808,0.75942479,299.96215091,0.66772581,-0.18500808,0.66772581,301.52752171,1.06761565,-3.35341267,4.29473684,-3.35341267,12.95867659,-15.79719368,4.29473684,-15.79719368,19.74358370
0.46294129,-0.20723680,0.24565853,0.50540266,-0.49934280,0.49576350,0.49944316,301.28978679,0.77192175,-0.18819544,0.77192175,299.96211580,0.67881328,-0.18819544,0.67881328,301.55311098,1.07150395,-3.35810787,4.30127997,-3.35810787,12.94938291,-15.78525994,4.30127997,-15.78525994,19.72876013
0.46294485,-0.20723205,0.24565847,0.50540265,-0.49934311,0.49576351,0.49944285,301.31117881,0.78441323,-0.19138621,0.78441323,299.96210069,0.68989936,-0.19138621,0.68989936,301.57870433,1.07540519,-3.36280327,4.30782597,-3.36280327,12.94008298,-15.77331448,4.30782597,-15.77331448,19.71392167
0.46294846,-0.20722721,0.24565842,0.50540264,-0.49934342,0.49576352,0.49944254,301.33257896,0.79689922,-0.19458039,0.79689922,299.96210560,0.70098405,-0.19458039,0.70098405,301.60430176,1.07931940,-3.36749885,4.31437482,-3.36749885,12.93077683,-15.76135732,4.31437482,-15.76135732,19.69906835
0.46295212,-0.20722227,0.24565837,0.50540263,-0.49934373,0.49576354,0.49944222,301.35398726,0.80937972,-0.19777796,0.80937972,299.96213057,0.71206736,-0.19777796,0.71206736,301.62990324,1.08324660,-3.37219458,4.32092649,-3.37219458,12.92146449,-15.74938848,4.32092649,-15.74938848,19.68420020
0.46295583,-0.20721724,0.24565831,0.50540262,-0.49934405,0.49576355,0.49944190,301.37540371,0.82185470,-0.20097893,0.82185470,299.96217560,0.72314927,-0.20097893,0.72314927,301.65550877,1.08718684,-3.37689044,4.32748095,-3.37689044,12.91214599,-15.73740799,4.32748095,-15.73740799,19.66931723
0.46295959,-0.20721211,0.24565826,0.50540261,-0.49934437,0.49576357,0.49944157,301.39682832,0.83432416,-0.20418330,0.83432416,299.96224072,0.73422978,-0.20418330,0.73422978,301.68111834,1.09114014,-3.38158639,4.33403817,-3.38158639,12.90282135,-15.72541587,4.33403817,-15.72541587,19.65441947
0.46296341,-0.20720689,0.24565820,0.50540261,-0.49934470,0.49576358,0.49944124,301.41826108,0.84678809,-0.20739108,0.84678809,299.96232596,0.74530891,-0.20739108,0.74530891,301.70673194,1.09510653,-3.38628241,4.34059811,-3.38628241,12.89349062,-15.71341213,4.34059811,-15.71341213,19.63950696
0.46296728,-0.20720157,0.24565815,0.50540260,-0.49934503,0.49576359,0.49944090,301.43970202,0.85924648,-0.21060225,0.85924648,299.96243133,0.75638663,-0.21060225,0.75638663,301.73234956,1.09908605,-3.39097847,4.34716077,-3.39097847,12.88415381,-15.70139681,4.34716077,-15.70139681,19.62457972
0.46297119,-0.20719615,0.24565809,0.50540259,-0.49934536,0.49576361,0.49944056,301.46115113,0.87169931,-0.21381682,0.87169931,299.96255686,0.76746296,-0.21381682,0.76746296,301.75797119,1.10307872,-3.39567455,4.35372610,-3.39567455,12.87481095,-15.68936992,4.35372610,-15.68936992,19.60963778
