target_x,target_y,target_z,actual_x,actual_y,actual_z,error_x,error_y,error_z,force_x,force_y,force_z,qw,qx,qy,qz
0.326708,0.819971,0.245674,0.317353,0.757484,0.270685,0.00935431,0.0624871,-0.0250105,1.44015,10.267,-3.34768,0.494122,-0.494686,0.473538,0.535622
0.326706,0.819971,0.245674,0.317349,0.757484,0.27068,0.00935776,0.062487,-0.0250051,1.46476,10.2725,-3.3085,0.494119,-0.49469,0.473538,0.535621
0.326705,0.819971,0.245674,0.317347,0.757486,0.270684,0.00935822,0.0624847,-0.02501,1.43197,10.2704,-3.34875,0.494123,-0.494692,0.473533,0.53562
0.326704,0.819971,0.245674,0.317343,0.757488,0.270684,0.00936057,0.0624833,-0.0250091,1.43886,10.2696,-3.33496,0.494125,-0.494697,0.473528,0.535618
0.326703,0.819971,0.245674,0.317345,0.757487,0.270683,0.00935753,0.0624839,-0.0250087,1.40869,10.2877,-3.32164,0.494127,-0.494698,0.473528,0.535615
0.326701,0.819971,0.245674,0.317335,0.757491,0.27068,0.00936683,0.0624806,-0.0250058,1.47002,10.2634,-3.31203,0.494124,-0.494702,0.473525,0.535618
0.3267,0.819971,0.245674,0.317334,0.757491,0.27068,0.00936594,0.0624803,-0.0250055,1.44204,10.2753,-3.31303,0.494127,-0.494705,0.473522,0.535614
0.326699,0.819971,0.245674,0.317334,0.757491,0.27068,0.00936509,0.0624803,-0.0250052,1.43817,10.2834,-3.31022,0.494128,-0.494707,0.47352,0.535613
0.326698,0.819972,0.245674,0.317331,0.757493,0.270679,0.00936711,0.062479,-0.025005,1.44746,10.2824,-3.31866,0.494128,-0.494709,0.473518,0.535612
0.326696,0.819972,0.245674,0.317322,0.757496,0.270681,0.00937434,0.0624757,-0.0250068,1.48076,10.2694,-3.33774,0.494128,-0.494713,0.473512,0.535614
0.326695,0.819972,0.245674,0.31732,0.757497,0.270681,0.00937521,0.0624747,-0.0250065,1.47063,10.2752,-3.32485,0.49413,-0.494717,0.47351,0.535612
0.326694,0.819972,0.245674,0.31732,0.757496,0.270681,0.00937407,0.0624756,-0.0250062,1.43835,10.296,-3.32878,0.494132,-0.49472,0.473507,0.535608
0.326693,0.819972,0.245674,0.317312,0.757498,0.270677,0.00938049,0.0624737,-0.0250027,1.4853,10.2847,-3.30785,0.494131,-0.494725,0.473503,0.535608
0.326692,0.819972,0.245674,0.317312,0.7575,0.270678,0.00937941,0.0624725,-0.0250035,1.45271,10.2874,-3.3048,0.494133,-0.494727,0.473501,0.535606
0.32669,0.819972,0.245674,0.31731,0.757501,0.270679,0.0093805,0.062471,-0.0250051,1.45261,10.2794,-3.33744,0.494136,-0.49473,0.473497,0.535604
0.326689,0.819972,0.245674,0.317302,0.757504,0.270679,0.00938681,0.0624688,-0.025005,1.49856,10.269,-3.33332,0.494134,-0.494733,0.473494,0.535606
0.326688,0.819973,0.245674,0.317302,0.757504,0.270677,0.0093864,0.0624689,-0.0250027,1.46796,10.285,-3.32446,0.494136,-0.494737,0.473492,0.535602
0.326687,0.819973,0.245674,0.317297,0.757506,0.270675,0.00938967,0.0624669,-0.0250006,1.48111,10.2766,-3.31281,0.494134,-0.49474,0.473491,0.535602
0.326686,0.819973,0.245674,0.317294,0.757508,0.270678,0.00939175,0.0624652,-0.025004,1.47041,10.2712,-3.35819,0.494139,-0.494744,0.473485,0.5356
0.326685,0.819973,0.245674,0.317288,0.75751,0.270678,0.00939614,0.0624636,-0.0250036,1.4918,10.2681,-3.34639,0.494137,-0.494746,0.473483,0.535602
0.326683,0.819973,0.245674,0.317287,0.757511,0.270682,0.00939635,0.062462,-0.025008,1.45907,10.2729,-3.38118,0.494142,-0.494749,0.473477,0.5356
0.326682,0.819973,0.245674,0.317285,0.757513,0.270682,0.00939744,0.0624602,-0.0250075,1.44919,10.2723,-3.37443,0.494142,-0.494749,0.473475,0.535601
0.326681,0.819974,0.245674,0.31728,0.757514,0.270679,0.0094011,0.0624598,-0.0250044,1.46644,10.2811,-3.33997,0.494142,-0.494754,0.473473,0.535599
0.32668,0.819974,0.245674,0.317273,0.757515,0.270676,0.00940647,0.0624584,-0.0250018,1.48957,10.2774,-3.32692,0.49414,-0.494758,0.473471,0.535598
0.326679,0.819974,0.245674,0.31727,0.757518,0.270679,0.00940878,0.0624556,-0.0250046,1.47508,10.2713,-3.35947,0.49414,-0.494758,0.473467,0.535601
0.326678,0.819974,0.245674,0.317264,0.75752,0.270677,0.00941305,0.0624544,-0.025003,1.46859,10.2862,-3.33983,0.494139,-0.494764,0.473465,0.535599
0.326676,0.819974,0.245674,0.317262,0.757521,0.270678,0.00941403,0.0624535,-0.0250041,1.45111,10.2983,-3.3308,0.494142,-0.494766,0.473461,0.535598
0.326675,0.819974,0.245674,0.317259,0.757523,0.270682,0.00941653,0.0624514,-0.0250072,1.45726,10.292,-3.36076,0.494143,-0.494767,0.473457,0.535599
0.326674,0.819975,0.245674,0.317255,0.757525,0.270678,0.00941927,0.06245,-0.0250038,1.4549,10.2951,-3.33312,0.49414,-0.494768,0.473458,0.5356
0.326673,0.819975,0.245674,0.31725,0.757526,0.270678,0.00942336,0.0624486,-0.0250038,1.45779,10.2995,-3.33633,0.494142,-0.494774,0.473454,0.535598
0.326672,0.819975,0.245674,0.317246,0.757527,0.270676,0.00942545,0.0624475,-0.0250018,1.45378,10.2966,-3.32668,0.494142,-0.494776,0.47345,0.535597
0.326671,0.819975,0.245674,0.317245,0.757529,0.270679,0.00942542,0.0624466,-0.0250043,1.44039,10.2985,-3.35212,0.494144,-0.494776,0.473448,0.535598
0.32667,0.819975,0.245674,0.317236,0.757534,0.270681,0.00943379,0.0624416,-0.0250065,1.48082,10.2726,-3.36135,0.494142,-0.494778,0.473443,0.535602
0.326668,0.819976,0.245674,0.317237,0.757533,0.270681,0.0094317,0.0624429,-0.0250069,1.43188,10.3014,-3.36545,0.494146,-0.494782,0.473441,0.535597
0.326667,0.819976,0.245674,0.317226,0.757536,0.270678,0.00944177,0.0624402,-0.0250036,1.51896,10.2844,-3.33319,0.49414,-0.494786,0.473439,0.535601
0.326666,0.819976,0.245674,0.317224,0.757538,0.270682,0.00944246,0.062438,-0.0250073,1.48627,10.2797,-3.37138,0.494144,-0.494788,0.473435,0.535599
0.326665,0.819976,0.245674,0.317218,0.75754,0.270681,0.00944735,0.0624362,-0.025007,1.49645,10.2835,-3.3604,0.494141,-0.49479,0.473433,0.535601
0.326664,0.819976,0.245674,0.317215,0.757541,0.270681,0.00944896,0.0624357,-0.0250065,1.46831,10.2974,-3.36746,0.494144,-0.494795,0.473428,0.535598
0.326663,0.819977,0.245674,0.317214,0.757542,0.270678,0.00944919,0.0624348,-0.025004,1.45054,10.3032,-3.34666,0.494142,-0.494794,0.47343,0.5356
0.326662,0.819977,0.245674,0.317202,0.757546,0.27068,0.00945945,0.0624309,-0.0250054,1.51433,10.2815,-3.3625,0.49414,-0.494798,0.473424,0.535603
0.326661,0.819977,0.245674,0.3172,0.757548,0.27068,0.00946022,0.0624291,-0.0250057,1.48853,10.2865,-3.35677,0.49414,-0.4948,0.473422,0.535602
0.32666,0.819977,0.245674,0.3172,0.757548,0.270679,0.00946008,0.0624294,-0.0250051,1.45601,10.3052,-3.34334,0.494142,-0.494804,0.47342,0.535599
0.326659,0.819977,0.245674,0.317192,0.757552,0.270682,0.00946637,0.0624257,-0.0250074,1.49423,10.2843,-3.35838,0.494142,-0.494806,0.473415,0.535601
0.326657,0.819978,0.245674,0.317191,0.757552,0.270679,0.00946678,0.0624255,-0.025005,1.46881,10.2958,-3.34431,0.494142,-0.494808,0.473414,0.535601
0.326656,0.819978,0.245674,0.317184,0.757554,0.270679,0.00947253,0.0624238,-0.0250047,1.49234,10.2935,-3.34705,0.49414,-0.494811,0.473411,0.535602
0.326655,0.819978,0.245674,0.317182,0.757555,0.27068,0.00947365,0.0624228,-0.0250052,1.48288,10.3033,-3.33436,0.494142,-0.494813,0.473408,0.535601
0.326654,0.819978,0.245674,0.317178,0.757558,0.270683,0.00947577,0.0624205,-0.0250087,1.4745,10.2947,-3.37674,0.494144,-0.494817,0.473404,0.535599
0.326653,0.819979,0.245674,0.317175,0.757559,0.270678,0.00947821,0.06242,-0.0250039,1.46808,10.3091,-3.33043,0.494141,-0.494817,0.473405,0.535601
0.326652,0.819979,0.245674,0.31717,0.75756,0.270681,0.0094817,0.0624191,-0.0250069,1.47423,10.3146,-3.34532,0.494142,-0.494822,0.4734,0.5356
0.326651,0.819979,0.245674,0.317165,0.757562,0.270681,0.00948567,0.0624173,-0.0250065,1.48645,10.3121,-3.33483,0.494141,-0.494824,0.473398,0.535601
0.32665,0.819979,0.245674,0.317158,0.757565,0.270677,0.00949158,0.0624147,-0.025003,1.51361,10.2953,-3.33469,0.494139,-0.494826,0.473396,0.535603
0.326649,0.81998,0.245674,0.317157,0.757568,0.270688,0.0094924,0.0624116,-0.0250139,1.50412,10.2785,-3.42742,0.494144,-0.494827,0.47339,0.535603
0.326648,0.81998,0.245674,0.317154,0.757568,0.270684,0.00949411,0.0624115,-0.0250098,1.50441,10.2928,-3.37833,0.494144,-0.494832,0.473388,0.5356
0.326647,0.81998,0.245674,0.317151,0.757569,0.27068,0.00949578,0.0624113,-0.0250061,1.4955,10.3059,-3.34052,0.494142,-0.494833,0.473388,0.5356
0.326646,0.81998,0.245674,0.317147,0.75757,0.27068,0.00949904,0.0624108,-0.0250058,1.49561,10.3139,-3.34398,0.494142,-0.494837,0.473385,0.535599
0.326645,0.819981,0.245674,0.317145,0.757571,0.270682,0.00949992,0.0624092,-0.0250079,1.49032,10.3096,-3.35339,0.494143,-0.494838,0.473382,0.535599
0.326644,0.819981,0.245674,0.31714,0.757574,0.270682,0.00950331,0.0624071,-0.025008,1.50482,10.3016,-3.35247,0.494146,-0.494842,0.473377,0.535598
0.326643,0.819981,0.245674,0.317135,0.757576,0.270681,0.00950777,0.0624056,-0.025006,1.53754,10.2934,-3.34077,0.494143,-0.494843,0.473376,0.535601
0.326642,0.819981,0.245674,0.317133,0.757577,0.270681,0.00950855,0.0624045,-0.0250066,1.51701,10.2937,-3.3628,0.494145,-0.494847,0.473374,0.535598
0.326641,0.819982,0.245674,0.317131,0.757577,0.270681,0.00950952,0.0624044,-0.0250067,1.49176,10.3132,-3.3636,0.494146,-0.494849,0.473372,0.535596
0.32664,0.819982,0.245674,0.317124,0.757581,0.270684,0.00951605,0.0624005,-0.0250097,1.5188,10.2939,-3.38642,0.494147,-0.494852,0.473365,0.535599
0.326639,0.819982,0.245675,0.317127,0.757579,0.270685,0.00951203,0.0624028,-0.0250106,1.46457,10.3274,-3.3865,0.49415,-0.494855,0.473364,0.535594
0.326638,0.819982,0.245675,0.317118,0.757583,0.270682,0.00951997,0.0623996,-0.0250071,1.49519,10.3177,-3.35088,0.494147,-0.494858,0.473362,0.535596
0.326637,0.819983,0.245675,0.317117,0.757584,0.270683,0.00951995,0.0623985,-0.0250089,1.47604,10.3161,-3.36314,0.494151,-0.494861,0.473357,0.535594
0.326636,0.819983,0.245675,0.317114,0.757584,0.270681,0.00952119,0.0623988,-0.0250069,1.46998,10.3339,-3.33915,0.49415,-0.494863,0.473357,0.535594
0.326635,0.819983,0.245675,0.31711,0.757586,0.270682,0.00952437,0.0623973,-0.0250079,1.48622,10.3244,-3.36476,0.494152,-0.494866,0.473352,0.535593
0.326634,0.819984,0.245675,0.317112,0.757586,0.270685,0.00952203,0.0623971,-0.0250106,1.45099,10.3329,-3.38969,0.494155,-0.494867,0.47335,0.535591
0.326633,0.819984,0.245675,0.317105,0.757589,0.270681,0.00952745,0.062395,-0.0250067,1.49466,10.3242,-3.33775,0.494154,-0.494872,0.473347,0.53559
0.326632,0.819984,0.245675,0.317102,0.757591,0.270685,0.00952963,0.0623935,-0.0250102,1.48341,10.3267,-3.36681,0.494155,-0.494872,0.473343,0.535592
0.326631,0.819985,0.245675,0.317096,0.757593,0.270685,0.00953515,0.0623912,-0.0250102,1.52189,10.3111,-3.36858,0.494156,-0.494876,0.473338,0.535592
0.32663,0.819985,0.245675,0.317092,0.757596,0.270686,0.00953727,0.0623892,-0.0250116,1.51511,10.3099,-3.36407,0.494156,-0.494878,0.473336,0.535592
0.326629,0.819985,0.245675,0.31709,0.757595,0.270682,0.00953866,0.0623906,-0.0250074,1.50541,10.3341,-3.33105,0.494156,-0.494882,0.473335,0.535588
0.326628,0.819985,0.245675,0.317087,0.757596,0.270685,0.00954056,0.0623891,-0.0250108,1.50577,10.3283,-3.36705,0.494158,-0.494885,0.47333,0.535588
0.326627,0.819986,0.245675,0.317084,0.757598,0.270684,0.00954262,0.0623881,-0.0250097,1.51355,10.3283,-3.35529,0.494161,-0.494889,0.473326,0.535585
0.326626,0.819986,0.245675,0.317082,0.7576,0.270687,0.00954372,0.0623863,-0.0250125,1.5093,10.3221,-3.3673,0.494162,-0.494889,0.473324,0.535587
0.326625,0.819986,0.245675,0.317078,0.757601,0.270689,0.00954667,0.062385,-0.0250144,1.50918,10.3227,-3.38212,0.494164,-0.494892,0.47332,0.535586
0.326624,0.819987,0.245675,0.317073,0.757603,0.270684,0.00955099,0.0623841,-0.0250098,1.52705,10.3219,-3.34149,0.494162,-0.494897,0.473318,0.535584
0.326623,0.819987,0.245675,0.317067,0.757605,0.270683,0.0095563,0.062382,-0.0250086,1.53327,10.3221,-3.33794,0.494163,-0.494903,0.473314,0.535582
0.326622,0.819987,0.245675,0.317067,0.757605,0.270684,0.00955516,0.0623824,-0.0250092,1.49675,10.3389,-3.34728,0.494164,-0.494904,0.473313,0.535581
0.326621,0.819988,0.245675,0.317064,0.757606,0.270682,0.00955711,0.0623817,-0.0250076,1.50155,10.3402,-3.34053,0.494164,-0.494906,0.473311,0.53558
0.32662,0.819988,0.245675,0.317058,0.757609,0.270682,0.00956218,0.0623791,-0.0250076,1.50863,10.3325,-3.34799,0.494165,-0.49491,0.473306,0.535581
0.326619,0.819988,0.245675,0.317057,0.757609,0.270682,0.00956201,0.0623795,-0.0250075,1.48573,10.3493,-3.33585,0.494166,-0.494912,0.473306,0.535579
0.326618,0.819989,0.245675,0.317054,0.757611,0.270684,0.00956423,0.0623779,-0.0250094,1.50224,10.3384,-3.34372,0.494167,-0.494914,0.473302,0.535579
0.326617,0.819989,0.245675,0.317048,0.757613,0.270685,0.00956953,0.0623759,-0.0250104,1.51389,10.3339,-3.35921,0.494166,-0.494917,0.473298,0.535581
0.326617,0.819989,0.245675,0.317048,0.757614,0.270688,0.00956868,0.0623752,-0.0250129,1.49437,10.3333,-3.38871,0.49417,-0.494919,0.473295,0.535578
0.326616,0.81999,0.245675,0.317043,0.757616,0.270687,0.00957288,0.0623738,-0.025012,1.52029,10.3259,-3.37933,0.494169,-0.494922,0.473292,0.535578
0.326615,0.81999,0.245675,0.317037,0.757618,0.270687,0.00957807,0.0623722,-0.0250117,1.54393,10.3258,-3.36102,0.494168,-0.494925,0.473288,0.535579
0.326614,0.81999,0.245675,0.317033,0.757619,0.270684,0.0095806,0.0623716,-0.0250093,1.54924,10.3312,-3.34154,0.494167,-0.494927,0.473288,0.535579
0.326613,0.819991,0.245675,0.31703,0.757621,0.270686,0.00958324,0.06237,-0.0250107,1.56432,10.3213,-3.35415,0.494169,-0.494929,0.473283,0.535579
0.326612,0.819991,0.245675,0.31703,0.757623,0.270689,0.00958195,0.0623686,-0.0250138,1.51654,10.3286,-3.38299,0.494171,-0.49493,0.473282,0.535578
0.326611,0.819992,0.245675,0.317026,0.757624,0.270687,0.00958545,0.062368,-0.0250118,1.52771,10.3393,-3.35683,0.494172,-0.494935,0.473278,0.535575
0.32661,0.819992,0.245675,0.317022,0.757626,0.270691,0.00958785,0.0623659,-0.0250164,1.52306,10.3326,-3.39887,0.494173,-0.494936,0.473274,0.535577
0.326609,0.819992,0.245675,0.317018,0.757627,0.270689,0.00959096,0.0623652,-0.0250137,1.51786,10.3368,-3.38308,0.494173,-0.494938,0.473272,0.535577
0.326608,0.819993,0.245675,0.317014,0.757628,0.270691,0.00959486,0.0623644,-0.0250162,1.54571,10.3371,-3.39576,0.494173,-0.494941,0.47327,0.535577
0.326608,0.819993,0.245675,0.317009,0.757631,0.270687,0.00959862,0.0623625,-0.0250117,1.55745,10.3257,-3.36031,0.494171,-0.494944,0.473268,0.535577
0.326607,0.819993,0.245675,0.317004,0.757632,0.27069,0.00960232,0.0623611,-0.025015,1.55467,10.3337,-3.3844,0.494173,-0.494948,0.473263,0.535576
0.326606,0.819994,0.245675,0.317001,0.757634,0.270688,0.00960451,0.0623595,-0.0250125,1.54695,10.3339,-3.36975,0.494174,-0.49495,0.47326,0.535575
0.326605,0.819994,0.245675,0.316998,0.757636,0.27069,0.00960689,0.0623587,-0.0250147,1.55094,10.3362,-3.38928,0.494174,-0.494951,0.473259,0.535576
0.326604,0.819995,0.245675,0.316992,0.757638,0.270689,0.00961227,0.0623562,-0.0250139,1.56512,10.3307,-3.37442,0.494174,-0.494957,0.473254,0.535575
0.326603,0.819995,0.245675,0.31699,0.75764,0.270691,0.00961345,0.0623551,-0.0250162,1.53316,10.3435,-3.3766,0.494176,-0.494958,0.47325,0.535575
0.326602,0.819995,0.245675,0.316989,0.75764,0.270692,0.0096133,0.062355,-0.0250169,1.51183,10.3589,-3.36163,0.494178,-0.49496,0.473248,0.535573
0.326602,0.819996,0.245675,0.316982,0.757644,0.270692,0.00961962,0.0623518,-0.0250169,1.55077,10.339,-3.36324,0.494179,-0.494964,0.473244,0.535574
0.326601,0.819996,0.245675,0.316982,0.757643,0.270686,0.00961894,0.0623535,-0.0250105,1.51107,10.3636,-3.33286,0.494177,-0.494966,0.473245,0.535572
0.3266,0.819997,0.245675,0.316977,0.757646,0.27069,0.00962293,0.0623504,-0.0250143,1.53358,10.3436,-3.36355,0.494179,-0.49497,0.473239,0.535572
0.326599,0.819997,0.245675,0.316975,0.757648,0.270692,0.00962436,0.0623494,-0.0250172,1.53098,10.3452,-3.38099,0.494181,-0.49497,0.473236,0.535572
0.326598,0.819997,0.245675,0.31697,0.757649,0.270692,0.00962827,0.0623482,-0.0250171,1.54323,10.3464,-3.36579,0.49418,-0.494973,0.473234,0.535572
0.326597,0.819998,0.245675,0.316964,0.757652,0.270692,0.00963323,0.0623462,-0.0250167,1.54407,10.3458,-3.36777,0.49418,-0.494976,0.47323,0.535573
0.326597,0.819998,0.245675,0.316961,0.757652,0.270691,0.00963599,0.062346,-0.025016,1.54167,10.3591,-3.35884,0.494182,-0.494982,0.473225,0.53557
0.326596,0.819999,0.245675,0.316959,0.757654,0.270692,0.0096368,0.0623445,-0.0250162,1.52281,10.3572,-3.3567,0.494183,-0.494983,0.473224,0.53557
0.326595,0.819999,0.245675,0.316953,0.757656,0.270691,0.00964209,0.0623428,-0.0250154,1.54563,10.3521,-3.36101,0.49418,-0.494984,0.473223,0.535572
0.326594,0.82,0.245675,0.316947,0.757657,0.270688,0.00964687,0.0623421,-0.0250124,1.55511,10.358,-3.34056,0.494179,-0.494989,0.473221,0.53557
0.326593,0.82,0.245675,0.316945,0.757659,0.270691,0.00964866,0.0623405,-0.025016,1.53733,10.358,-3.37282,0.494183,-0.494992,0.473215,0.535569
0.326593,0.82,0.245675,0.316942,0.75766,0.270691,0.00965034,0.0623399,-0.0250156,1.52595,10.3623,-3.36937,0.494183,-0.494994,0.473214,0.535569
0.326592,0.820001,0.245675,0.316939,0.757662,0.270691,0.00965246,0.0623387,-0.0250158,1.52544,10.3605,-3.36951,0.494184,-0.494997,0.47321,0.535568
0.326591,0.820001,0.245675,0.316935,0.757664,0.270692,0.00965556,0.0623377,-0.0250166,1.50923,10.3672,-3.38949,0.494186,-0.494999,0.473207,0.535567
0.32659,0.820002,0.245676,0.316932,0.757665,0.270692,0.00965833,0.0623369,-0.0250163,1.51438,10.3708,-3.38672,0.494185,-0.495001,0.473204,0.535568
0.326589,0.820002,0.245676,0.316929,0.757667,0.270693,0.00966045,0.0623356,-0.0250176,1.52782,10.363,-3.39491,0.494187,-0.495005,0.4732,0.535566
0.326589,0.820003,0.245676,0.316926,0.757668,0.270689,0.00966251,0.0623351,-0.0250131,1.51803,10.3736,-3.34357,0.494184,-0.495006,0.473202,0.535566
0.326588,0.820003,0.245676,0.316926,0.757667,0.270691,0.0096619,0.0623356,-0.0250156,1.50487,10.3811,-3.37531,0.49419,-0.495011,0.473196,0.535562
0.326587,0.820004,0.245676,0.31692,0.757669,0.270688,0.00966676,0.0623349,-0.0250123,1.52829,10.3785,-3.35763,0.494188,-0.495014,0.473194,0.535562
0.326586,0.820004,0.245676,0.316917,0.757671,0.270691,0.00966919,0.062333,-0.0250158,1.54324,10.3601,-3.40664,0.494189,-0.495015,0.47319,0.535563
0.326586,0.820004,0.245676,0.316918,0.75767,0.27069,0.00966732,0.0623347,-0.0250141,1.50352,10.387,-3.38901,0.494191,-0.495016,0.47319,0.535561
0.326585,0.820005,0.245676,0.316913,0.757672,0.27069,0.00967166,0.0623326,-0.0250141,1.52318,10.375,-3.3858,0.494192,-0.49502,0.473186,0.53556
0.326584,0.820005,0.245676,0.31691,0.757674,0.270689,0.00967454,0.0623316,-0.0250135,1.53647,10.3743,-3.37578,0.49419,-0.49502,0.473186,0.535562
0.326583,0.820006,0.245676,0.316904,0.757677,0.27069,0.00967932,0.0623292,-0.0250138,1.52836,10.3735,-3.37504,0.494191,-0.495025,0.473181,0.535561
0.326583,0.820006,0.245676,0.316902,0.757677,0.270687,0.00968029,0.0623291,-0.0250116,1.51942,10.3804,-3.36269,0.494191,-0.495027,0.473181,0.53556
0.326582,0.820007,0.245676,0.316897,0.757679,0.27069,0.00968461,0.0623279,-0.0250138,1.5361,10.3768,-3.38659,0.494191,-0.495031,0.473176,0.53556
0.326581,0.820007,0.245676,0.316896,0.75768,0.270688,0.00968526,0.0623274,-0.0250124,1.51397,10.3867,-3.36442,0.494191,-0.495031,0.473175,0.535561
0.32658,0.820008,0.245676,0.316895,0.757681,0.27069,0.00968584,0.0623272,-0.0250138,1.51072,10.3905,-3.3843,0.494192,-0.495033,0.473173,0.535559
0.32658,0.820008,0.245676,0.316892,0.757681,0.27069,0.00968738,0.0623271,-0.0250139,1.50879,10.3925,-3.39325,0.494193,-0.495036,0.473171,0.535558
0.326579,0.820009,0.245676,0.316888,0.757684,0.270694,0.00969069,0.062325,-0.0250185,1.51012,10.3819,-3.42724,0.494197,-0.495039,0.473165,0.535557
0.326578,0.820009,0.245676,0.316883,0.757685,0.270688,0.00969475,0.0623243,-0.0250116,1.53216,10.3829,-3.36508,0.494193,-0.495042,0.473166,0.535557
0.326577,0.82001,0.245676,0.316882,0.757686,0.27069,0.00969529,0.0623238,-0.0250142,1.51925,10.3823,-3.39264,0.494195,-0.495042,0.473164,0.535557
0.326577,0.82001,0.245676,0.316878,0.757687,0.270689,0.00969864,0.0623232,-0.0250131,1.54022,10.3794,-3.3872,0.494195,-0.495045,0.473161,0.535557
0.326576,0.820011,0.245676,0.316873,0.75769,0.270687,0.00970258,0.0623211,-0.0250112,1.55171,10.3716,-3.36626,0.494193,-0.495048,0.473159,0.535556
0.326575,0.820011,0.245676,0.316872,0.75769,0.270686,0.0097035,0.0623215,-0.0250101,1.52849,10.392,-3.35014,0.494194,-0.49505,0.473157,0.535556
0.326575,0.820012,0.245676,0.316871,0.757689,0.270687,0.00970396,0.0623228,-0.0250107,1.51086,10.4121,-3.36015,0.494194,-0.495053,0.473156,0.535554
0.326574,0.820012,0.245676,0.316869,0.757691,0.270687,0.00970459,0.0623214,-0.0250109,1.49849,10.4029,-3.37975,0.494197,-0.495055,0.473152,0.535553
0.326573,0.820013,0.245676,0.316862,0.757693,0.270686,0.0097112,0.0623193,-0.0250098,1.52957,10.3901,-3.38183,0.494193,-0.495056,0.473152,0.535555
0.326573,0.820013,0.245676,0.316863,0.757693,0.270692,0.00970984,0.0623198,-0.0250156,1.50436,10.4003,-3.43625,0.494199,-0.495061,0.473146,0.535551
0.326572,0.820014,0.245676,0.316859,0.757696,0.270694,0.00971263,0.0623178,-0.0250173,1.50946,10.389,-3.44735,0.4942,-0.495061,0.473143,0.535553
0.326571,0.820014,0.245676,0.316853,0.757698,0.270691,0.0097186,0.0623161,-0.0250151,1.55907,10.3795,-3.41215,0.494199,-0.495066,0.473139,0.535552
0.326571,0.820015,0.245676,0.316852,0.757698,0.270687,0.00971835,0.0623168,-0.0250107,1.51917,10.4004,-3.3839,0.4942,-0.495068,0.473139,0.535551
0.32657,0.820015,0.245676,0.316847,0.7577,0.270688,0.00972291,0.0623151,-0.0250113,1.53437,10.3956,-3.38201,0.494198,-0.495069,0.473137,0.535552
0.326569,0.820016,0.245676,0.316848,0.7577,0.27069,0.00972127,0.0623159,-0.0250132,1.49806,10.4129,-3.39577,0.494202,-0.495071,0.473134,0.535549
0.326569,0.820016,0.245676,0.316843,0.757701,0.270687,0.00972521,0.0623152,-0.0250107,1.53707,10.4046,-3.37688,0.494201,-0.495075,0.473132,0.535549
0.326568,0.820017,0.245676,0.316838,0.757703,0.270688,0.00972942,0.0623142,-0.0250113,1.5424,10.4057,-3.38595,0.494202,-0.495079,0.473128,0.535547
0.326567,0.820017,0.245676,0.316838,0.757704,0.27069,0.00972954,0.0623132,-0.0250137,1.52925,10.4022,-3.39986,0.494205,-0.49508,0.473125,0.535547
0.326567,0.820018,0.245677,0.316837,0.757705,0.270688,0.00973003,0.062313,-0.0250115,1.53184,10.4027,-3.37761,0.494205,-0.495082,0.473123,0.535546
0.326566,0.820019,0.245677,0.316834,0.757706,0.270689,0.00973211,0.0623121,-0.0250129,1.55244,10.3908,-3.41222,0.494206,-0.495084,0.473121,0.535545
0.326565,0.820019,0.245677,0.316829,0.757707,0.270687,0.00973595,0.062312,-0.0250105,1.56159,10.3958,-3.39049,0.494206,-0.495089,0.473119,0.535543
0.326565,0.82002,0.245677,0.316826,0.757709,0.270692,0.00973861,0.0623103,-0.0250153,1.55041,10.396,-3.41597,0.494207,-0.495088,0.473115,0.535545
0.326564,0.82002,0.245677,0.316824,0.75771,0.270691,0.00973983,0.0623098,-0.025014,1.53832,10.4008,-3.40773,0.49421,-0.495093,0.473112,0.535542
0.326563,0.820021,0.245677,0.316818,0.757712,0.270688,0.00974502,0.0623092,-0.0250114,1.55281,10.4048,-3.38552,0.494207,-0.495094,0.473112,0.535543
0.326563,0.820021,0.245677,0.316818,0.757713,0.270688,0.00974505,0.0623088,-0.0250115,1.51892,10.4177,-3.37385,0.494211,-0.495098,0.473107,0.53554
0.326562,0.820022,0.245677,0.316811,0.757715,0.270687,0.00975156,0.0623073,-0.0250101,1.56512,10.4056,-3.37535,0.494207,-0.4951,0.473107,0.535543
0.326562,0.820022,0.245677,0.316808,0.757717,0.270689,0.00975356,0.0623059,-0.0250122,1.55086,10.405,-3.39728,0.494209,-0.495103,0.473102,0.535542
0.326561,0.820023,0.245677,0.316807,0.757717,0.270689,0.00975419,0.0623058,-0.0250124,1.52826,10.4152,-3.39695,0.494211,-0.495105,0.473099,0.535541
0.32656,0.820024,0.245677,0.316802,0.757719,0.270689,0.00975864,0.0623043,-0.025012,1.5588,10.4067,-3.387,0.494212,-0.495108,0.473095,0.535541
0.32656,0.820024,0.245677,0.316801,0.75772,0.27069,0.00975831,0.0623046,-0.0250136,1.54298,10.4168,-3.39456,0.494213,-0.495108,0.473094,0.53554
0.326559,0.820025,0.245677,0.316798,0.757721,0.270691,0.00976122,0.0623037,-0.0250143,1.5421,10.4206,-3.38965,0.494213,-0.49511,0.473091,0.535541
0.326559,0.820025,0.245677,0.316792,0.757723,0.270692,0.00976625,0.0623028,-0.0250145,1.55651,10.4254,-3.37655,0.494212,-0.495114,0.473088,0.535541
